property_id,lat,lng,addr_street,suburb,lga,closest_train_station_id,distance_to_closest_train_station,travel_min_to_MC,direct_journey_flag,30_sep_cases,last_14_days_cases,last_30_days_cases,last_60_days_cases
32844,-37.7337952,144.9905396,483 Gilbert Road,PRESTON,BOROONDARA,20012,1.032,35,1,12,3,2,1
90862,-37.968339,145.083966,6 Benkel Avenue,CHELTENHAM,YARRA RANGES,19865,2.231,43,1,5,3,2,1
50401,-37.7636032,145.1002655,8 Gisborne Street,BULLEEN,MARIBYRNONG,19935,3.554,34,1,22,7,5,3
47757,-37.814779,145.041908,11 Edgevale Road,KEW,SOUTH GIPPSLAND,19904,0.885,12,1,2,0,0,0
79445,-37.9631958,145.1599121,979 Heatherton Road,SPRINGVALE,GREATER BENDIGO,19891,0.787,37,1,0,0,0,0
57333,-37.826601,145.084759,5 Margaret Street,CANTERBURY,MELBOURNE,19893,0.39,20,1,23,11,8,5
41027,-37.69694,145.05287,66 Settlement Road,BUNDOORA,WODONGA,19984,3.135,42,1,3,0,0,0
87771,-37.93636,145.007781,48 Mills Street,HAMPTON,WYNDHAM,19949,0.582,not available,0,99,43,33,20
88246,-37.936092,145.055791,532 South Road,MOORABBIN,MANSFIELD,19937,1.682,34,1,0,0,0,0
12567,-37.7025795,144.7532806,2 Mordaunt Drive,HILLSIDE,GREATER DANDENONG,20000,1.846,34,1,36,9,6,3
20466,-37.7624855,144.9603272,13 Orient Grove,BRUNSWICK,MARIBYRNONG,19967,0.142,18,1,22,7,5,3
14239,-37.756269,144.903423,3 St Kinnord Street,ABERFELDIE,MITCHELL,20037,1.123,16,1,14,5,3,1
22149,-37.7417145,144.9495087,183 Gordon Street,COBURG,MOONEE VALLEY,19965,1.218,22,1,41,17,12,6
41240,-37.6991234,145.0666809,9 Ashdown Court,BUNDOORA,WODONGA,19984,2.0,42,1,3,0,0,0
77208,-37.930241,145.109001,32 Springs Road,CLARINDA,BULOKE,19915,1.185,30,1,0,0,0,0
44587,-37.7162,145.109119,20 Fricker Avenue,GREENSBOROUGH,GLEN EIRA,19986,1.095,48,1,15,4,2,1
84962,-37.876509,144.982421,43 Ruskin Street,ELWOOD,MORELAND,19955,1.127,not available,0,111,50,47,25
84574,-37.879296,144.986501,108 Mitford Street,ELWOOD,MORELAND,19955,0.854,not available,0,111,50,47,25
78390,-37.923515,145.164223,8 Stradbroke Crescent,MULGRAVE,MACEDON RANGES,19914,2.781,33,1,1,1,1,0
41555,-37.742635,145.073849,13 Banyule Road,ROSANNA,EAST GIPPSLAND,19936,0.678,36,1,1,0,0,0
8005,-37.7284546,144.7594605,10 Lyons Avenue,BURNSIDE HEIGHTS,WODONGA,20001,3.016,30,1,3,0,0,0
49165,-37.815522,145.061813,2 Deepdene Road,DEEPDENE,BULOKE,19853,1.258,15,1,0,0,0,0
89352,-37.959307,145.023963,22-24  Green Parade,SANDRINGHAM,PYRENEES,19948,1.972,not available,0,0,0,0,0
83021,-37.88982,145.242699,123 Anne Road,KNOXFIELD,SOUTHERN GRAMPIANS,19868,4.7,46,1,0,0,0,0
34125,-37.7261124,145.0037079,19B Crawley Street,RESERVOIR,EAST GIPPSLAND,20011,0.268,37,1,1,0,0,0
50390,-37.779347,145.099196,74 Willow Bend,BULLEEN,MARIBYRNONG,19935,4.194,34,1,22,7,5,3
42576,-37.765219,145.059127,74 The Eyrie,EAGLEMONT,MORELAND,19934,0.491,33,1,111,50,47,25
63020,-37.826911,145.249038,6 Aumann Street,HEATHMONT,HORSHAM,19871,0.424,37,1,0,0,0,0
22697,-37.744183,144.971115,38 Richards Street,COBURG,MOONEE VALLEY,19965,0.714,22,1,41,17,12,6
35562,-37.7201652,145.0092621,77 Delaware Street,RESERVOIR,EAST GIPPSLAND,20010,0.416,40,1,1,0,0,0
1179,-37.80521,144.894657,54 Pilgrim Street,SEDDON,EAST GIPPSLAND,20024,0.411,12,1,1,0,0,0
53350,-37.813603,145.006781,46 Leslie Street,RICHMOND,EAST GIPPSLAND,19977,1.304,16,1,1,0,0,0
50971,-37.784093,145.106931,2 Hillingdon Crescent,DONCASTER,MORELAND,19896,3.931,25,1,111,50,47,25
85406,-37.8992004,145.0113678,22 Lantana Road,GARDENVALE,INDIGO,19953,0.69,not available,0,-1,0,0,0
2537,-37.808061,144.88285,83 Chirnside Street,KINGSVILLE,ALPINE,20023,0.728,14,1,0,0,0,0
59054,-37.816387,145.17946,58 McCulloch Street,NUNAWADING,STONNINGTON,19899,0.617,28,1,19,4,3,1
85691,-37.897658,145.012381,495 Kooyong Road,GARDENVALE,INDIGO,19953,0.729,not available,0,-1,0,0,0
35750,-37.695042,145.009291,9 Mahoneys Road,RESERVOIR,EAST GIPPSLAND,20008,0.229,44,1,1,0,0,0
65617,-37.780288,145.327282,10 Greenslopes Drive,MOOROOLBARK,WEST WIMMERA,19877,1.399,46,1,0,0,0,0
402,-37.7979317,144.8958283,16 Malden Street,FOOTSCRAY,WHITTLESEA,20024,0.636,12,1,152,69,45,23
77050,-37.930703,145.101412,1/26 Crawford Rd,CLARINDA,BULOKE,19915,1.806,30,1,0,0,0,0
32088,-37.739758,145.012339,18 Martin St,PRESTON,BOROONDARA,20012,1.046,35,1,12,3,2,1
78594,-37.941355,145.145802,13 Burden Street,SPRINGVALE,GREATER BENDIGO,19914,0.689,33,1,0,0,0,0
57352,-37.8259087,145.0796661,52 Maling Road,CANTERBURY,MELBOURNE,19893,0.209,20,1,23,11,8,5
64178,-37.804151,145.295213,3 Larissa Court,CROYDON,CARDINIA,19878,1.609,42,1,25,10,5,3
74327,-37.88363,145.045292,30 Derby Crescent,CAULFIELD EAST,WHITEHORSE,19943,0.728,17,1,12,1,1,1
82043,-37.991925,145.230448,29 Betula Street,DOVETON,HINDMARSH,19888,1.829,45,1,0,0,0,0
86423,-37.914938,144.997815,25 Male Street,BRIGHTON,HUME,19951,0.135,not available,0,332,214,155,80
54314,-37.818973,145.038366,25 Liddiard Street,HAWTHORN,YARRA,19904,0.325,12,1,15,7,5,3
78241,-37.927585,145.157537,6 Lauriston Court,MULGRAVE,MACEDON RANGES,19914,2.04,33,1,1,1,1,0
78703,-37.935498,145.163497,17 Nullawil Street,SPRINGVALE,GREATER BENDIGO,19913,1.79,35,1,0,0,0,0
86870,-37.894185,144.991837,52 Cole Street,BRIGHTON,HUME,19953,1.117,not available,0,332,214,155,80
34693,-37.7245903,145.0113831,32 Northernhay Street,RESERVOIR,EAST GIPPSLAND,20011,0.868,37,1,1,0,0,0
68959,-37.86464,145.029949,24 Evandale Road,MALVERN,BAW BAW,19944,0.188,17,1,3,0,0,0
15225,-37.727433,144.919098,31 Mascoma Street,STRATHMORE,KNOX,20034,0.881,23,1,23,5,3,2
40828,-37.695779,145.043683,52 Glenn Crescent,BUNDOORA,WODONGA,20008,2.8,44,1,3,0,0,0
87166,-37.913709,145.006055,86 Halifax Street,BRIGHTON,HUME,19951,0.87,not available,0,332,214,155,80
40843,-37.709316,145.053804,54 Grange Boulevard,BUNDOORA,WODONGA,19983,2.295,39,1,3,0,0,0
89536,-37.955866,145.016391,44 Keats Street,SANDRINGHAM,PYRENEES,19948,1.206,not available,0,0,0,0,0
22637,-37.754016,144.9762,34 Nicholson Street,COBURG,MOONEE VALLEY,19966,1.265,20,1,41,17,12,6
60443,-37.833747,145.196708,12 Grey Street,VERMONT,CENTRAL GOLDFIELDS,19900,1.799,31,1,0,0,0,0
46697,-37.714737,145.159386,17 Adecroft Court,ELTHAM,FRANKSTON,19987,1.026,52,1,3,3,2,1
9192,-37.875634,144.75856,8 Stanton Court,SEABROOK,MACEDON RANGES,19924,1.023,not available,0,1,1,1,0
58119,-37.825426,145.14226,42 Myrtle Grove,BLACKBURN,GREATER GEELONG,19897,0.534,27,1,1,2,2,1
16373,-37.714685,144.941517,113 South Street,HADFIELD,WYNDHAM,19962,1.674,27,1,99,43,33,20
3565,-37.816,144.863764,46 Adeney Street,YARRAVILLE,MITCHELL,20022,1.864,16,1,14,5,3,1
14083,-37.760292,144.893573,22 Allan Street,ABERFELDIE,MITCHELL,20037,2.045,16,1,14,5,3,1
12993,-37.694666,144.755774,33 Cynthia Court,HILLSIDE,GREATER DANDENONG,20000,1.772,34,1,36,9,6,3
6921,-37.7938576,144.8283234,68 Chapman Street,SUNSHINE,KNOX,20021,0.714,20,1,23,5,3,2
25407,-37.570955,144.918896,14 Kensley Circuit,CRAIGIEBURN,YARRA RANGES,40221,4.051,41,1,5,3,2,1
16540,-37.700899,144.907881,14 Reserve Court,GLENROY,WYNDHAM,20032,0.916,28,1,99,43,33,20
49860,-37.767528,145.098929,12 Collins Street,BULLEEN,MARIBYRNONG,19935,3.557,34,1,22,7,5,3
85620,-37.8826,145.006946,4 Sandham Court,ELSTERNWICK,MORELAND,19954,0.582,not available,0,111,50,47,25
4545,-37.834663,144.877831,55 Blackshaws Road,NEWPORT,MANSFIELD,19995,0.841,not available,0,0,0,0,0
22858,-37.742396,144.973624,47 Bell Street,COBURG,MOONEE VALLEY,19965,0.905,22,1,41,17,12,6
92193,-37.9805299,145.0788671,29 Glenelg Drive,MENTONE,WEST WIMMERA,19865,1.21,43,1,0,0,0,0
45141,-37.707315,145.088787,478 Greensborough Road,GREENSBOROUGH,GLEN EIRA,19984,0.598,42,1,15,4,2,1
95754,-37.904647,145.037412,40 Anthony Street,ORMOND,MOIRA,19941,0.251,27,1,0,0,0,0
75823,-37.902126,145.084814,17 Latrobe Street,HUGHESDALE,BASS COAST,19917,0.363,25,1,0,0,0,0
52941,-37.822233,145.005274,3 Corsair Street,RICHMOND,EAST GIPPSLAND,19906,0.625,8,1,1,0,0,0
32236,-37.740172,145.016076,20 Inverloch Street,PRESTON,BOROONDARA,20012,1.378,35,1,12,3,2,1
56572,-37.856457,145.097674,30 Harrison Avenue,BURWOOD,MARIBYRNONG,19848,1.559,27,1,22,7,5,3
14396,-37.753779,144.889677,382 Buckley Street,ESSENDON,NILLUMBIK,20037,2.345,16,1,4,1,1,1
209,-37.792503,144.890698,11 Jerrold Street,FOOTSCRAY,WHITTLESEA,20024,1.114,12,1,152,69,45,23
51973,-37.805275,145.1985016,62 Chippewa Avenue,DONVALE,CASEY,19900,1.528,31,1,69,22,14,7
57757,-37.812018,145.161368,2 Ashlar Crescent,BLACKBURN,GREATER GEELONG,19898,1.34,27,1,1,2,2,1
95270,-37.907953,145.031316,24 Lysbeth Street,MCKINNON,HORSHAM,19940,0.666,28,1,0,0,0,0
25013,-37.5844307,144.9148407,10 Kinglake Crescent,CRAIGIEBURN,YARRA RANGES,40221,3.168,41,1,5,3,2,1
73451,-37.86885,145.291241,3 Bradman Court,BORONIA,TOWONG,19869,1.111,44,1,0,0,0,0
38483,-37.758937,145.051321,1 Alanah Place,IVANHOE,BASS COAST,19934,0.566,33,1,0,0,0,0
86036,-37.909959,145.001089,118 Carpenter Street,BRIGHTON,HUME,19952,0.579,not available,0,332,214,155,80
11173,-37.770459,144.890622,17 Bloomfield Avenue,MARIBYRNONG,BAW BAW,20027,2.385,not available,0,3,0,0,0
26311,-37.577365,144.927744,3 Brixton Place,CRAIGIEBURN,YARRA RANGES,40221,3.046,41,1,5,3,2,1
23070,-37.754814,144.972237,68 Moore Street,COBURG,MOONEE VALLEY,19966,0.916,20,1,41,17,12,6
77274,-37.933852,145.106805,6 Botany Court,CLARINDA,BULOKE,19915,1.578,30,1,0,0,0,0
54829,-37.825786,145.060441,1 Thorn Street,CAMBERWELL,MELBOURNE,19853,0.176,15,1,23,11,8,5
94696,-37.920646,145.035279,12 Loranne Street,BENTLEIGH,HOBSONS BAY,19939,0.389,30,1,20,14,15,10
43982,-37.6962309,145.1344065,1 Oakbank Court,ST HELENA,SOUTHERN GRAMPIANS,19987,2.259,52,1,0,0,0,0
19077,-37.6667633,144.9402466,6 Sale Court,DALLAS,MOORABOOL,19960,0.577,33,1,7,2,1,0
7288,-37.750073,144.770674,2 April Close,ALBANVALE,HEPBURN,20002,2.647,28,1,-1,0,0,0
70334,-37.8609009,145.1057587,8 Mountain Ash Avenue,ASHWOOD,DAREBIN,19840,1.518,not available,0,41,21,15,8
32182,-37.747996,145.001756,2 Esther Street,PRESTON,BOROONDARA,20013,0.305,33,1,12,3,2,1
77023,-37.92242,145.127841,9 Shady Mews,CLAYTON,HINDMARSH,19915,0.689,30,1,0,0,0,0
48601,-37.803576,145.024128,6 Cameron Court,KEW,SOUTH GIPPSLAND,19905,2.032,10,1,2,0,0,0
47135,-37.7082964,145.1510059,4 Bellevue Road,ELTHAM,FRANKSTON,19987,0.648,52,1,3,3,2,1
8722,-37.762895,144.790511,9 Woodburn Avenue,CAIRNLEA,YARRA RANGES,20003,1.779,26,1,5,3,2,1
39264,-37.707206,145.066864,1 Carr Court,BUNDOORA,WODONGA,19984,1.547,42,1,3,0,0,0
54851,-37.835533,145.078385,1/38 Allambee Avenue,CAMBERWELL,MELBOURNE,19851,0.711,21,1,23,11,8,5
69713,-37.870834,145.085656,2/75 Victory Boulevard,ASHBURTON,DAREBIN,19839,0.592,not available,0,41,21,15,8
69563,-37.8699684,145.0846405,14 Wewak Road,ASHBURTON,DAREBIN,19847,0.474,28,1,41,21,15,8
58042,-37.824734,145.156769,35 Wellington Avenue,BLACKBURN,GREATER GEELONG,19898,0.788,27,1,1,2,2,1
46131,-37.717778,145.13192,5 Margaret Avenue,MONTMORENCY,PORT PHILLIP,19986,0.956,48,1,25,8,5,3
90378,-37.951037,145.05892,25 Tintern Mews,CHELTENHAM,YARRA RANGES,19872,1.523,37,1,5,3,2,1
85383,-37.883209,145.010078,21 Hopetoun Street,ELSTERNWICK,MORELAND,19954,0.824,not available,0,111,50,47,25
25007,-37.6034393,144.9229889,10 Heytesbury Crescent,CRAIGIEBURN,YARRA RANGES,40221,1.8,41,1,5,3,2,1
17160,-37.7094448,144.9514411,39 Domain Street,HADFIELD,WYNDHAM,19962,0.986,27,1,99,43,33,20
46894,-37.721464,145.156934,23 Howgate Court,ELTHAM,FRANKSTON,19987,1.19,52,1,3,3,2,1
3465,-37.812321,144.891227,39 Tongue Street,YARRAVILLE,MITCHELL,19996,0.409,not available,0,14,5,3,1
47298,-37.718879,145.159692,51 Malabar Crescent,ELTHAM,FRANKSTON,19987,1.201,52,1,3,3,2,1
55403,-37.838031,145.070239,27 Finsbury Way,CAMBERWELL,MELBOURNE,19851,0.258,21,1,23,11,8,5
9449,-37.855813,144.738262,28 Wetlands Boulevard,WILLIAMS LANDING,LODDON,46468,1.758,not available,0,0,0,0,0
49801,-37.776247,145.100325,1 Gilbert Street,BULLEEN,MARIBYRNONG,19935,4.085,34,1,22,7,5,3
12710,-37.7002869,144.7675171,22 Stagecoach Crescent,SYDENHAM,HEPBURN,20000,0.594,34,1,-1,0,0,0
71789,-37.858773,145.227681,73 Templeton Street,WANTIRNA,CENTRAL GOLDFIELDS,19871,3.696,37,1,0,0,0,0
5248,-37.870092,144.837581,51 Queen Street,ALTONA,BRIMBANK,19927,0.388,not available,0,77,34,21,12
56052,-37.848627,145.124682,1 Berry Yung Avenue,BURWOOD,MARIBYRNONG,19875,2.976,not available,0,22,7,5,3
35203,-37.705955,144.995875,55 Elliot Street,RESERVOIR,EAST GIPPSLAND,20009,1.219,41,1,1,0,0,0
48004,-37.8117294,145.0412903,18 Byron Street,KEW,SOUTH GIPPSLAND,19904,1.164,12,1,2,0,0,0
75083,-37.902206,145.054951,364 Koornang Road,CARNEGIE,MELBOURNE,19941,1.35,27,1,23,11,8,5
14105,-37.748637,144.90635,23 Balmoral Street,ESSENDON,NILLUMBIK,20037,1.192,16,1,4,1,1,1
46063,-37.724917,145.130756,4 Mitchell Avenue,MONTMORENCY,PORT PHILLIP,19986,1.343,48,1,25,8,5,3
33542,-37.7220012,145.0035452,10 Reservoir Street,RESERVOIR,EAST GIPPSLAND,20010,0.645,40,1,1,0,0,0
78118,-37.937422,145.206203,5 Alma Close,MULGRAVE,MACEDON RANGES,19890,4.192,40,1,1,1,1,0
84903,-37.877798,144.978838,359 Barkly Street,ELWOOD,MORELAND,19955,1.455,not available,0,111,50,47,25
62172,-37.825318,145.224629,60 Maidstone Street,RINGWOOD,MACEDON RANGES,19902,1.116,35,1,1,1,1,0
67840,-37.841999,145.0078735,103 Mathoura Road,TOORAK,MANNINGHAM,19947,0.58,12,1,11,6,4,2
17595,-37.700307,144.906426,68 VALLEY CRESCENT,GLENROY,WYNDHAM,20031,1.009,30,1,99,43,33,20
79864,-38.000822,145.149339,2 Sheffield Way,KEYSBOROUGH,KINGSTON,19890,4.45,40,1,13,4,2,1
78328,-37.926563,145.15531,7 Mountain Crescent,MULGRAVE,MACEDON RANGES,19914,1.962,33,1,1,1,1,0
18223,-37.691138,144.913901,149 Langton Street,JACANA,ALPINE,20031,0.476,30,1,0,0,0,0
28394,-37.8014174,144.9767568,73 Moor Street,FITZROY,NILLUMBIK,19843,1.124,2,1,4,1,1,1
9215,-37.879225,144.757044,98 Point Cook Road,SEABROOK,MACEDON RANGES,46468,1.339,not available,0,1,1,1,0
90405,-37.96165,145.044466,27 Olympic Avenue,CHELTENHAM,YARRA RANGES,19866,1.045,40,1,5,3,2,1
77152,-37.939635,145.101236,2 Schneider Crescent,CLARINDA,BULOKE,19915,2.373,30,1,0,0,0,0
63222,-37.799457,145.275145,1/10 Starcross Avenue,CROYDON,CARDINIA,19878,0.655,42,1,25,10,5,3
5,-37.847681,144.978908,1033/572 St Kilda Road,MELBOURNE,BENALLA,19958,0.983,not available,0,0,0,0,0
13709,-37.754398,144.907541,10a Elder Parade,ESSENDON,NILLUMBIK,20037,0.782,16,1,4,1,1,1
43829,-37.703834,145.077036,5 Yemaya Court,WATSONIA,MANNINGHAM,19984,0.99,42,1,11,6,4,2
20612,-37.7684479,144.9663391,16 Thomas Street,BRUNSWICK,MARIBYRNONG,19968,0.599,16,1,22,7,5,3
23167,-37.749816,144.96446,8 Alfred Street,COBURG,MOONEE VALLEY,19966,0.569,20,1,41,17,12,6
31194,-37.755387,145.013555,361 Victoria Road,THORNBURY,LATROBE,20014,1.318,31,1,2,2,1,0
96123,-37.910847,145.029139,69 Whitmuir Road,MCKINNON,HORSHAM,19940,0.806,28,1,0,0,0,0
66151,-37.773246,145.318695,28A Meadowlark Lane,MOOROOLBARK,WEST WIMMERA,19877,1.393,46,1,0,0,0,0
51900,-37.7945195,145.2115504,33-35 Harris Road,DONVALE,CASEY,19901,2.713,33,1,69,22,14,7
60666,-37.842409,145.1872,3 Hindle Drive,VERMONT,CENTRAL GOLDFIELDS,19899,2.655,28,1,0,0,0,0
83305,-37.8880158,145.2470093,81 Rickards Avenue North,KNOXFIELD,SOUTHERN GRAMPIANS,19868,4.292,46,1,0,0,0,0
55689,-37.837562,145.078218,44 Carramar Avenue,CAMBERWELL,MELBOURNE,19851,0.725,21,1,23,11,8,5
48857,-37.8158684,145.0643158,1 Barnsbury Road,DEEPDENE,BULOKE,19892,1.166,18,1,0,0,0,0
59493,-37.8164444,145.1882782,18 Alexander Street,MITCHAM,PORT PHILLIP,19900,0.368,31,1,25,8,5,3
47586,-37.697129,145.149359,83 Wattletree Road,ELTHAM NORTH,ARARAT,19987,1.831,52,1,0,0,0,0
80254,-37.990384,145.179819,40 Merrick Street,KEYSBOROUGH,KINGSTON,19889,1.699,42,1,13,4,2,1
80937,-37.969628,145.207167,19 Wanke Cres,DANDENONG,CARDINIA,19889,1.668,42,1,25,10,5,3
41995,-37.747559,145.077646,28 Rhonda Street,ROSANNA,EAST GIPPSLAND,19936,1.138,36,1,1,0,0,0
61228,-37.8028641,145.2346344,12 Strathallyn Road,RINGWOOD,MACEDON RANGES,19902,1.531,35,1,1,1,1,0
37947,-37.773965,145.026365,110  Grange Road,ALPHINGTON,BANYULE,19931,0.654,28,1,22,12,7,4
36249,-37.6689148,145.0269623,2 Raimeno Street,LALOR,KINGSTON,20006,0.925,48,1,13,4,2,1
37529,-37.649079,145.035746,5 Touhey Avenue,EPPING,FRANKSTON,20005,0.617,51,1,3,3,2,1
56794,-37.8581581,145.0984039,58 Harrison Ave,BURWOOD,MARIBYRNONG,19848,1.556,27,1,22,7,5,3
55768,-37.841664,145.069141,511 Camberwell Road,CAMBERWELL,MELBOURNE,19850,0.62,23,1,23,11,8,5
93564,-37.999994,145.091597,6 Warren Rd,MORDIALLOC,PORT PHILLIP,19863,0.81,48,1,25,8,5,3
3206,-37.8198509,144.8770294,257 Francis Street,YARRAVILLE,MITCHELL,19996,1.218,not available,0,14,5,3,1
91013,-37.963154,145.077488,8 Farm Road,CHELTENHAM,YARRA RANGES,19866,2.047,40,1,5,3,2,1
46072,-37.71891,145.11797,4/32 Rattray Road,MONTMORENCY,PORT PHILLIP,19986,0.509,48,1,25,8,5,3
78017,-37.923113,145.164938,4 Earls Court,MULGRAVE,MACEDON RANGES,19914,2.858,33,1,1,1,1,0
93211,-38.002568,145.101653,31 Treeby Boulevard,MORDIALLOC,PORT PHILLIP,19863,1.305,48,1,25,8,5,3
23896,-37.698415,144.974739,10 Twyford Street,FAWKNER,MONASH,19961,1.418,29,1,16,4,3,2
70707,-37.8767624,145.1057587,3 Melinga Crescent,CHADSTONE,MELTON,19840,0.657,not available,0,87,28,19,10
87053,-37.9245033,144.9946594,70 New Street,BRIGHTON,HUME,19950,0.531,not available,0,332,214,155,80
68546,-37.851251,145.017569,46 Rose Street,ARMADALE,BRIMBANK,19946,0.326,14,1,77,34,21,12
29134,-37.79791,144.998711,80 Trenerry Crescent,ABBOTSFORD,BANYULE,19975,0.399,19,1,22,12,7,4
31378,-37.7529477,145.0073267,61 Dundas Street,THORNBURY,LATROBE,20014,0.804,31,1,2,2,1,0
88426,-37.9485664,145.0450745,1104 & 1106 Nepean Highway,HIGHETT,GREATER DANDENONG,19872,0.281,37,1,36,9,6,3
28729,-37.795615,144.989998,90 Gold Street,COLLINGWOOD,MOONEE VALLEY,19975,0.555,19,1,41,17,12,6
27402,-37.5764427,144.9374695,6 Marchmont Rise,CRAIGIEBURN,YARRA RANGES,40221,2.868,41,1,5,3,2,1
91728,-37.9832039,145.0508728,58 Bonanza Road,BEAUMARIS,TOWONG,19865,1.262,43,1,0,0,0,0
30130,-37.765843,144.996044,47 Gladstone Avenue,NORTHCOTE,MURRINDINDI,20015,0.213,29,1,0,0,0,0
69890,-37.862051,145.090367,3 Mernda Avenue,ASHBURTON,DAREBIN,19848,0.792,27,1,41,21,15,8
9632,-37.865695,144.719512,7 Gladesville Street,TRUGANINA,CENTRAL GOLDFIELDS,46468,2.495,not available,0,0,0,0,0
11017,-37.7737312,144.874588,1 Saltwater Crescent,MARIBYRNONG,BAW BAW,20022,3.016,16,1,3,0,0,0
34409,-37.725284,145.012053,24 Southernhay Street,RESERVOIR,EAST GIPPSLAND,20011,0.887,37,1,1,0,0,0
50905,-37.775609,145.1135,173 High Street,DONCASTER,MORELAND,20042,4.899,22,1,111,50,47,25
12991,-37.7131691,144.7754669,33 Currie Drive,DELAHEY,BULOKE,20000,1.344,34,1,0,0,0,0
85000,-37.87775,144.990324,5 Moore Street,ELWOOD,MORELAND,19955,0.477,not available,0,111,50,47,25
29413,-37.7679329,145.0006104,14 McCutcheon Street,NORTHCOTE,MURRINDINDI,20016,0.516,28,1,0,0,0,0
92007,-37.979424,145.086163,15 Craigmore Avenue,MENTONE,WEST WIMMERA,19864,1.746,45,1,0,0,0,0
88323,-37.945476,145.023078,1 June Street,HIGHETT,GREATER DANDENONG,19872,1.68,37,1,36,9,6,3
67558,-37.758014,145.338536,51 Albert Hill Road,LILYDALE,FRANKSTON,19876,0.853,51,1,3,3,2,1
61922,-37.797478,145.249106,4 Kinton Court,RINGWOOD,MACEDON RANGES,19879,1.614,38,1,1,1,1,0
22609,-37.7370682,144.972641,32 Tanderum Drive,COBURG,MOONEE VALLEY,19964,0.948,24,1,41,17,12,6
86608,-37.901049,145.003844,33 Montclair Avenue,BRIGHTON,HUME,19952,0.44,not available,0,332,214,155,80
92537,-38.000109,145.09059,1/25 Collocott Street,MORDIALLOC,PORT PHILLIP,19863,0.764,48,1,25,8,5,3
91444,-37.982092,145.048184,23 Hastings Avenue,BEAUMARIS,TOWONG,19865,1.489,43,1,0,0,0,0
47953,-37.804668,145.020981,16 Fenwick Street,KEW,SOUTH GIPPSLAND,19905,1.915,10,1,2,0,0,0
45952,-37.7162912,145.1357049,20 Adam Crescent,MONTMORENCY,PORT PHILLIP,19987,1.109,52,1,25,8,5,3
57427,-37.8172836,145.072937,85 Mont Albert Road,CANTERBURY,MELBOURNE,19892,1.044,18,1,23,11,8,5
17818,-37.7001038,144.9148712,887 Pascoe Vale Road,GLENROY,WYNDHAM,20032,0.534,28,1,99,43,33,20
78876,-37.9403954,145.1471405,26 Ericksen Street,SPRINGVALE,GREATER BENDIGO,19914,0.759,33,1,0,0,0,0
96678,-38.000366,145.256558,26 Charles Avenue,HALLAM,GLEN EIRA,19885,2.252,50,1,15,4,2,1
65334,-37.806455,145.302877,37 Landstrom Quadrant,KILSYTH,SURF COAST,19878,2.309,42,1,1,0,0,0
45496,-37.685726,145.121172,8 Italia Court,GREENSBOROUGH,GLEN EIRA,19985,2.324,46,1,15,4,2,1
88209,-37.935578,145.045519,4 Ronald Street,MOORABBIN,MANSFIELD,19937,0.782,34,1,0,0,0,0
66621,-37.767474,145.326227,69 Landscape Drive,MOOROOLBARK,WEST WIMMERA,19877,2.273,46,1,0,0,0,0
69520,-37.871214,145.072914,13 Comas Grove,ASHBURTON,DAREBIN,19847,0.674,28,1,41,21,15,8
45948,-37.712625,145.123028,2/64 Mountain View Road,MONTMORENCY,PORT PHILLIP,19986,0.325,48,1,25,8,5,3
58522,-37.808025,145.170989,114 Junction Road,NUNAWADING,STONNINGTON,19899,1.44,28,1,19,4,3,1
82656,-37.902189,145.27497,21 Jubilee Drive,ROWVILLE,BALLARAT,19868,2.891,46,1,2,1,1,0
31875,-37.749966,144.991523,14 Devon Street,PRESTON,BOROONDARA,20014,0.839,31,1,12,3,2,1
65770,-37.783224,145.334193,14 SAXON DRIVE,MOOROOLBARK,WEST WIMMERA,19877,1.922,46,1,0,0,0,0
50578,-37.752398,145.125306,5 Dellas Avenue,TEMPLESTOWE,MOUNT ALEXANDER,19986,4.139,48,1,0,0,0,0
94381,-37.960515,145.082663,40 Baltusrol Cct,HEATHERTON,SOUTH GIPPSLAND,19866,2.557,40,1,2,0,0,0
23873,-37.715821,144.975097,1/40 McBryde Street,FAWKNER,MONASH,19962,1.287,27,1,16,4,3,2
34284,-37.726004,145.002978,21 Crawley Street,RESERVOIR,EAST GIPPSLAND,20011,0.267,37,1,1,0,0,0
81869,-37.983817,145.239809,182 Power  Road,DOVETON,HINDMARSH,19888,2.724,45,1,0,0,0,0
26248,-37.582301,144.923356,28 Hurlingham Way,CRAIGIEBURN,YARRA RANGES,40221,2.793,41,1,5,3,2,1
86309,-37.924839,144.9974365,2 Moffat Street,BRIGHTON,HUME,19950,0.749,not available,0,332,214,155,80
60929,-37.83315,145.21,774 Canterbury Road,VERMONT,CENTRAL GOLDFIELDS,19901,1.604,33,1,0,0,0,0
83549,-37.8503761,145.0039368,15 Spring Street,PRAHRAN,BOROONDARA,19947,0.662,12,1,12,3,2,1
22839,-37.740973,144.952979,45 Linsey Street,COBURG,MOONEE VALLEY,19965,0.923,22,1,41,17,12,6
76431,-37.901808,145.084186,8b Normanby Street,HUGHESDALE,BASS COAST,19917,0.395,25,1,0,0,0,0
53449,-37.826513,144.989321,52 Wellington Street,CREMORNE,WELLINGTON,19908,0.281,5,1,0,0,0,0
19938,-37.796112,144.955815,24 Benjamin Street,PARKVILLE,MURRINDINDI,19842,1.649,0,1,0,0,0,0
23704,-37.640107,144.902147,56 Clare Boulevard,GREENVALE,HORSHAM,40220,2.936,37,1,0,0,0,0
